anchor_type	anchor_id	anchor_key_slp1	target_locus	link_type	source_dataset	match_method	confidence	evidence_count	date
root	root:vA	vA	commentary:sundara-lexical:V.54.49	commentary-citation	CommentaryStrategies/data/lexical/ch54.json	exact	0.95	2	26-08-2026
root	root:vap	vap	commentary:sundara-lexical:V.54.49	commentary-citation	CommentaryStrategies/data/lexical/ch54.json	exact	0.95	1	26-08-2026
root	root:kup	kup	commentary:sundara-lexical:V.55.3	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	2	26-08-2026
root	root:as	as	commentary:sundara-lexical:V.55.12	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	1	26-08-2026
root	root:tij	tij	commentary:sundara-lexical:V.55.22	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	2	26-08-2026
root	root:hu	hu	commentary:sundara-lexical:V.55.24	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	1	26-08-2026
root	root:vah	vah	commentary:sundara-lexical:V.55.24	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	1	26-08-2026
root	root:as	as	commentary:sundara-lexical:V.55.28	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	1	26-08-2026
root	root:vac	vac	commentary:sundara-lexical:V.55.28	commentary-citation	CommentaryStrategies/data/lexical/ch55.json	exact	0.95	1	26-08-2026
root	root:diS	diS	commentary:sundara-lexical:V.56.1	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:Baj	Baj	commentary:sundara-lexical:V.56.4	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:ruh	ruh	commentary:sundara-lexical:V.56.20	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:riz	riz	commentary:sundara-lexical:V.56.26	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:Sak	Sak	commentary:sundara-lexical:V.56.44	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:yuD	yuD	commentary:sundara-lexical:V.56.44	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	1	26-08-2026
root	root:Df	Df	commentary:sundara-lexical:V.56.50	commentary-citation	CommentaryStrategies/data/lexical/ch56.json	exact	0.95	2	26-08-2026
root	root:tF	tF	commentary:sundara-lexical:V.57.5	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:Dav	Dav	commentary:sundara-lexical:V.57.9	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:aYc	aYc	commentary:sundara-lexical:V.57.14	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:vI	vI	commentary:sundara-lexical:V.57.39	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:dA	dA	commentary:sundara-lexical:V.57.46	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:jIv	jIv	commentary:sundara-lexical:V.57.46	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	1	26-08-2026
root	root:Df	Df	commentary:sundara-lexical:V.57.47	commentary-citation	CommentaryStrategies/data/lexical/ch57.json	exact	0.95	2	26-08-2026
root	root:kf	kf	commentary:sundara-lexical:V.58.115	commentary-citation	CommentaryStrategies/data/lexical/ch58.json	exact	0.95	1	26-08-2026
root	root:vaD	vaD	commentary:sundara-lexical:V.58.149	commentary-citation	CommentaryStrategies/data/lexical/ch58.json	exact	0.95	1	26-08-2026
root	root:tap	tap	commentary:sundara-lexical:V.59.3	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:as	as	commentary:sundara-lexical:V.59.5	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:as	as	commentary:sundara-lexical:V.59.10	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:liK	liK	commentary:sundara-lexical:V.59.22	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:pad	pad	commentary:sundara-lexical:V.59.31	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:Baj	Baj	commentary:sundara-lexical:V.59.32	commentary-citation	CommentaryStrategies/data/lexical/ch59.json	exact	0.95	1	26-08-2026
root	root:pA	pA	commentary:sundara-lexical:V.60.2	commentary-citation	CommentaryStrategies/data/lexical/ch60.json	exact	0.95	1	26-08-2026
root	root:div	div	commentary:sundara-lexical:V.60.8	commentary-citation	CommentaryStrategies/data/lexical/ch60.json	exact	0.95	1	26-08-2026
root	root:jYA	jYA	commentary:sundara-lexical:V.60.17	commentary-citation	CommentaryStrategies/data/lexical/ch60.json	exact	0.95	1	26-08-2026
root	root:vft	vft	commentary:sundara-lexical:V.61.5	commentary-citation	CommentaryStrategies/data/lexical/ch61.json	exact	0.95	1	26-08-2026
root	root:sfj	sfj	commentary:sundara-lexical:V.61.12	commentary-citation	CommentaryStrategies/data/lexical/ch61.json	exact	0.95	1	26-08-2026
root	root:sU	sU	commentary:sundara-lexical:V.61.13	commentary-citation	CommentaryStrategies/data/lexical/ch61.json	exact	0.95	1	26-08-2026
root	root:vac	vac	commentary:sundara-lexical:V.61.20	commentary-citation	CommentaryStrategies/data/lexical/ch61.json	exact	0.95	1	26-08-2026
root	root:Dfz	Dfz	commentary:sundara-lexical:V.61.23	commentary-citation	CommentaryStrategies/data/lexical/ch61.json	exact	0.95	1	26-08-2026
root	root:sfj	sfj	commentary:sundara-lexical:V.62.7	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:dA	dA	commentary:sundara-lexical:V.62.17	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:vf	vf	commentary:sundara-lexical:V.62.17	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:f	f	commentary:sundara-lexical:V.62.26	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:aMS	aMS	commentary:sundara-lexical:V.62.35	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:su	su	commentary:sundara-lexical:V.62.35	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:aYj	aYj	commentary:sundara-lexical:V.62.38	commentary-citation	CommentaryStrategies/data/lexical/ch62.json	exact	0.95	1	26-08-2026
root	root:BI	BI	commentary:sundara-lexical:V.63.2	commentary-citation	CommentaryStrategies/data/lexical/ch63.json	exact	0.95	1	26-08-2026
root	root:so	so	commentary:sundara-lexical:V.63.21	commentary-citation	CommentaryStrategies/data/lexical/ch63.json	exact	0.95	2	26-08-2026
root	root:Sak	Sak	commentary:sundara-lexical:V.63.32	commentary-citation	CommentaryStrategies/data/lexical/ch63.json	exact	0.95	1	26-08-2026
root	root:dfp	dfp	commentary:sundara-lexical:V.63.32	commentary-citation	CommentaryStrategies/data/lexical/ch63.json	exact	0.95	1	26-08-2026
root	root:jYA	jYA	commentary:sundara-lexical:V.64.6	commentary-citation	CommentaryStrategies/data/lexical/ch64.json	exact	0.95	1	26-08-2026
root	root:car	car	commentary:sundara-lexical:V.64.10	commentary-citation	CommentaryStrategies/data/lexical/ch64.json	exact	0.95	1	26-08-2026
root	root:sad	sad	commentary:sundara-lexical:V.64.16	commentary-citation	CommentaryStrategies/data/lexical/ch64.json	exact	0.95	1	26-08-2026
root	root:hfz	hfz	commentary:sundara-lexical:V.64.29	commentary-citation	CommentaryStrategies/data/lexical/ch64.json	exact	0.95	2	26-08-2026
root	root:kf	kf	commentary:sundara-lexical:V.65.2	commentary-citation	CommentaryStrategies/data/lexical/ch65.json	exact	0.95	1	26-08-2026
root	root:tarj	tarj	commentary:sundara-lexical:V.65.3	commentary-citation	CommentaryStrategies/data/lexical/ch65.json	exact	0.95	2	26-08-2026
root	root:vft	vft	commentary:sundara-lexical:V.65.6	commentary-citation	CommentaryStrategies/data/lexical/ch65.json	exact	0.95	1	26-08-2026
root	root:Baj	Baj	commentary:sundara-lexical:V.65.18	commentary-citation	CommentaryStrategies/data/lexical/ch65.json	exact	0.95	2	26-08-2026
root	root:uc	uc	commentary:sundara-lexical:V.66.13	commentary-citation	CommentaryStrategies/data/lexical/ch66.json	exact	0.95	1	26-08-2026
root	root:vft	vft	commentary:sundara-lexical:V.67.2	commentary-citation	CommentaryStrategies/data/lexical/ch67.json	exact	0.95	1	26-08-2026
root	root:pat	pat	commentary:sundara-lexical:V.67.10	commentary-citation	CommentaryStrategies/data/lexical/ch67.json	exact	0.95	1	26-08-2026
root	root:vf	vf	commentary:sundara-lexical:V.67.10	commentary-citation	CommentaryStrategies/data/lexical/ch67.json	exact	0.95	1	26-08-2026
root	root:kf	kf	commentary:sundara-lexical:V.67.23	commentary-citation	CommentaryStrategies/data/lexical/ch67.json	exact	0.95	1	26-08-2026
root	root:BAz	BAz	commentary:sundara-lexical:V.67.33	commentary-citation	CommentaryStrategies/data/lexical/ch67.json	exact	0.95	1	26-08-2026
root	root:Baj	Baj	commentary:sundara-lexical:V.68.4	commentary-citation	CommentaryStrategies/data/lexical/ch68.json	exact	0.95	1	26-08-2026
root	root:pac	pac	commentary:sundara-lexical:V.68.4	commentary-citation	CommentaryStrategies/data/lexical/ch68.json	exact	0.95	1	26-08-2026
root	root:sAD	sAD	commentary:sundara-lexical:V.68.11	commentary-citation	CommentaryStrategies/data/lexical/ch68.json	exact	0.95	1	26-08-2026
root	root:DA	DA	commentary:sundara-lexical:V.68.13	commentary-citation	CommentaryStrategies/data/lexical/ch68.json	exact	0.95	1	26-08-2026
root	root:kfz	kfz	commentary:sundara-lexical:V.68.22	commentary-citation	CommentaryStrategies/data/lexical/ch68.json	exact	0.95	1	26-08-2026
